[INFO](2026-06-03 00:17:21.746)	 LLA:LLA:start command(from ): Update[]
[WARN](2026-06-03 00:25:36.988)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:25:40.713)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:25:40.713)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:25:40.721)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:25:44.437)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:25:44.437)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:25:44.450)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:25:48.184)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:25:48.184)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:25:48.200)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:25:51.928)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:25:51.928)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:25:51.944)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:25:55.669)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:25:55.670)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:25:55.683)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:25:59.404)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:25:59.404)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:25:59.423)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:03.146)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:03.146)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:03.161)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:06.895)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:06.895)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:06.924)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:10.645)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:10.645)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:10.658)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:14.388)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:14.388)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:14.411)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:18.146)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:18.147)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:18.162)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:21.897)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:21.897)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:21.910)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:25.630)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:25.630)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:25.642)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:29.364)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:29.364)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:29.390)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:33.114)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:33.114)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:33.126)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 00:26:33.151)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 00:26:36.863)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:36.863)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:36.894)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:40.624)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:40.624)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:40.637)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:44.364)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:44.364)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:44.380)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:48.102)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:48.102)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:48.114)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:51.852)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:51.852)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:51.859)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:55.584)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:55.584)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:55.596)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:26:59.320)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:26:59.320)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:26:59.347)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:03.067)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:03.067)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:03.074)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:06.801)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:06.801)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:06.812)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:10.541)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:10.541)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:10.552)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:14.282)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:14.283)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:14.300)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:18.032)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:18.032)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:18.040)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:21.774)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:21.775)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:21.786)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:25.518)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:25.518)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:25.537)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:29.264)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:29.264)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:29.272)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:32.992)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:32.992)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:33.001)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:36.739)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:36.739)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:36.754)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:40.477)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:40.477)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:40.495)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:44.223)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:44.223)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:44.234)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:47.961)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:47.962)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:47.974)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 00:27:48.006)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 00:27:51.717)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:51.717)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:51.734)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:55.454)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:55.454)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:55.461)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:27:59.188)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:27:59.188)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:27:59.202)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:02.923)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:02.923)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:02.932)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:06.651)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:06.651)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:06.660)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:10.390)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:10.390)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:10.404)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:14.140)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:14.140)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:14.154)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:17.889)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:17.889)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:17.900)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:21.619)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:21.619)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:21.630)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:25.369)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:25.370)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:25.390)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:29.125)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:29.125)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:29.132)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:32.854)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:32.854)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:32.862)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:36.589)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:36.589)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:36.608)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:40.328)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:40.328)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:40.342)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:44.082)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:44.082)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:44.089)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:47.818)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:47.819)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:47.840)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:51.570)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:51.571)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:51.587)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:55.315)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:55.315)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:55.326)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:28:59.061)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:28:59.061)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:28:59.083)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:02.815)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:02.816)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:02.826)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 00:29:02.860)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 00:29:06.571)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:06.571)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:06.588)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:10.320)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:10.320)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:10.330)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:14.057)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:14.057)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:14.066)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:17.790)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:17.790)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:17.797)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:21.517)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:21.517)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:21.539)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:25.258)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:25.258)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:25.272)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:28.996)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:28.997)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:29.004)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:32.721)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:32.721)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:32.736)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:36.465)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:36.466)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:36.476)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:40.209)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:40.209)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:40.217)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:43.938)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:43.938)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:43.953)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:47.679)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:47.679)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:47.705)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:51.458)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:51.458)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:51.474)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:55.213)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:55.213)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:55.222)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:29:58.946)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:29:58.946)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:29:58.954)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:02.678)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:02.678)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:02.693)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:06.422)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:06.422)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:06.440)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:10.167)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:10.167)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:10.180)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:13.917)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:13.917)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:13.927)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:17.648)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:17.648)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:17.670)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[WARN](2026-06-03 00:30:17.714)	 LLA:step 1051读取PM2调度快照失败，回退等待后重试.
[INFO](2026-06-03 00:30:21.428)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:21.428)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:21.439)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:25.158)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:25.158)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:25.166)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:28.887)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:28.887)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:28.894)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:32.624)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:32.624)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:32.632)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:36.352)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:36.352)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:36.366)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:40.095)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:40.095)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:40.105)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
[INFO](2026-06-03 00:30:43.830)	 LLA:step:1051,loadLockA PendingTasks 有片,触发Robot取片流程.
[INFO](2026-06-03 00:30:43.830)	 LLA:step 1051 WTR空闲，准备取片.
[WARN](2026-06-03 00:30:43.841)	 LLA:检测状态:pm2Has=0, armA_has=0, armB_has=0
